"STATEFP","STUSPS","arm","n","mae","rmse","rsq","rsq_trad","mean_bias","resid_moran"
"36","NY","XGBoost + lags",62,5.31666086381481,7.17702862932885,0.743313822722601,0.739363846157427,0.833663451902328,0.32638668587034
"36","NY","GraphSAGE",62,5.68588357330344,7.26693353120993,0.754682760750726,0.732793095089147,0.174456204300996,0.550622486373454
"36","NY","GraphSAGE + LayerNorm",62,5.74802994470096,7.28307737228775,0.765252434735884,0.731604550461418,2.55921627301777,0.421625748339185
"37","NC","OLS",100,5.68256199756681,6.75238050158355,0.783213589581842,0.768282416324301,-0.471653563525374,0.472185705123389
"37","NC","SEM",100,5.11957727140478,5.89223761651495,0.850743521302811,0.823556492894459,-1.05785864608768,0.425181414605893
"37","NC","XGBoost",100,5.75697255706787,7.02626704361618,0.863713067808114,0.74910357081525,4.7363291305542,0.162867740621281
"37","NC","XGBoost + lags",100,7.11587950973511,8.80070498292178,0.828516115902972,0.606377330374314,6.50939898910522,0.129057967492669
"37","NC","GraphSAGE",100,4.2830245732988,5.56603974831078,0.914295834462194,0.842551769677478,3.47458275453711,0.237218459241678
"37","NC","GraphSAGE + LayerNorm",100,4.02944886427009,5.33795073965709,0.880907597866562,0.855191418228747,2.20755484266191,0.226726115403853
"38","ND","OLS",53,7.17401682608278,11.6591855390124,0.20061045728523,0.185770456427494,1.17696397926118,0.0530816776608333
"38","ND","SEM",53,6.66277613642924,10.4888974513685,0.39499224461421,0.34102322580737,2.38905696923544,0.138768130809744
"38","ND","XGBoost",53,9.02271433488378,11.2921579892317,0.519190516974395,0.236226966353697,-6.8080630917819,0.0184110289282974
"38","ND","XGBoost + lags",53,10.187835498306,11.9169060452683,0.569671586331255,0.14937633707734,-8.37118643490773,0.0279629216284161
"38","ND","GraphSAGE",53,6.53463575173882,8.14785082672201,0.65708248737696,0.602354046217651,-2.98275009646494,0.115853665618443
"38","ND","GraphSAGE + LayerNorm",53,5.84619369368836,8.70139285509831,0.639277174706966,0.546488835477286,-0.506201624139012,0.218684881055655
"39","OH","OLS",88,4.83779755601744,5.98686147476674,0.737653580668254,0.698668276359339,1.87710189942381,0.494870242249716
"39","OH","SEM",88,5.2436850074601,6.3039363313017,0.772947259554279,0.665904925270714,3.56163404950807,0.506800533054182
"39","OH","XGBoost",88,5.29445744124326,6.49737920675319,0.679864621918603,0.645086217043663,-0.00405907674269242,0.539504218421865
"39","OH","XGBoost + lags",88,5.57273516134782,6.66507202219796,0.666473763641702,0.626529648585318,-0.405340205972845,0.591113819330749
"39","OH","GraphSAGE",88,5.33384542963144,6.9346075439021,0.60652057325148,0.595712594476261,-0.810382932657959,0.57956865539939
"39","OH","GraphSAGE + LayerNorm",88,5.49217027769139,6.89281213930931,0.621956399263605,0.600571250069411,-0.833018753563133,0.645632276217423
"40","OK","OLS",77,5.74864851581484,7.19592396365284,0.393524170299373,0.0514599113159695,-3.13852270301543,0.589207522400052
"40","OK","SEM",77,6.23690848641723,7.79432091557033,0.510722223044296,-0.112856393272656,-5.61069489224963,0.574608073598338
"40","OK","XGBoost",77,4.21972740693526,5.525064513294,0.615561545497869,0.440812743075024,-1.2515257795755,0.1844769039485
"40","OK","XGBoost + lags",77,3.95847393283596,5.0069011181137,0.655923599375125,0.540780217900648,-0.82791918568797,0.32235004561699
"40","OK","GraphSAGE",77,4.15537250342596,4.92998505957228,0.60532446909535,0.554780922598628,-0.345397848894377,0.589849962812049
"40","OK","GraphSAGE + LayerNorm",77,4.82012216322326,6.0237612009811,0.468254058544057,0.335311671665285,-0.0622406901055545,0.600097594532709
"41","OR","OLS",36,6.18764269080132,7.79525892872074,0.85296444355362,0.762859637684431,1.41199955651396,0.527663105959945
"41","OR","SEM",36,6.96674562811387,9.2314827256539,0.850701641296819,0.667426752646678,3.88106534157677,0.583579758775633
"41","OR","XGBoost",36,7.90855563057794,9.48100722354256,0.662086731319247,0.649205041462023,-0.974784721798368,0.26763434808006
"41","OR","XGBoost + lags",36,7.41577241049872,8.72227498066224,0.710763777920004,0.703104280086518,-0.210819221072727,0.181191421579744
"41","OR","GraphSAGE",36,7.44836673212163,8.87648056544339,0.850929914353413,0.692513536589545,-6.14349610950516,0.328784595705067
"41","OR","GraphSAGE + LayerNorm",36,4.86557322913026,6.27849844100572,0.873567250208444,0.846164711677613,-2.47889349694094,0.306040586262741
"42","PA","OLS",67,4.45035364395217,5.41046674968151,0.909049688438832,0.821072473913947,3.56371503728256,0.37623525642743
"42","PA","SEM",67,5.78309587054249,6.9503660140908,0.91687785634117,0.704727471044799,5.4350860387281,0.483424290998995
"42","PA","XGBoost",67,4.95831360774254,6.30297887384434,0.843533789196739,0.757171646344182,3.657552535783,0.227551897716657
"42","PA","XGBoost + lags",67,5.60095265744337,6.870486330965,0.858677755299052,0.711475529765136,4.88529289473349,0.257326816118135
"42","PA","GraphSAGE",67,5.18407668391857,6.65459324585258,0.847897717176196,0.729323394009534,4.35333169141329,0.3570298620893
"42","PA","GraphSAGE + LayerNorm",67,6.75103225399472,8.48166942228686,0.642045199139806,0.56028591662035,3.58453257290119,0.470889948834958
"45","SC","OLS",46,6.56016461905372,7.87352106124383,0.698932754648924,0.625446893387854,-1.72662470366049,0.33026435081048
"45","SC","SEM",46,5.86418060291171,7.32587913502414,0.823430846555062,0.67573885273252,-3.78519016449719,0.29958727532949
"45","SC","XGBoost",46,4.25140959532365,5.41173271608322,0.823494272587161,0.823051007586181,-0.195208015441895,0.232213749038188
"45","SC","XGBoost + lags",46,4.51632794421652,5.82791242638224,0.797726645057336,0.794788615314975,-0.291391211799953,0.258622168505134
"45","SC","GraphSAGE",46,3.43662298855432,4.0983108113925,0.9055915862984,0.898518892094758,-0.87182986314814,0.349798596159783
"45","SC","GraphSAGE + LayerNorm",46,4.8112109632448,6.20744337354924,0.865830936875676,0.767190365305438,-1.60375684539995,0.266050187453335
"46","SD","OLS",66,11.7159514462538,21.7499239486175,0.0606614014154486,-1.20548616784967,9.56441704435488,0.127138453954107
"46","SD","SEM",66,10.4259971580543,18.1467943439906,0.000330667736289514,-0.53528387216312,8.37933975386284,0.108267422615312
"46","SD","XGBoost",66,9.2444536969156,13.4508969726613,0.39105428741579,0.156487844627306,6.97797670162085,0.0967564069310837
"46","SD","XGBoost + lags",66,9.93751826849851,13.7693672108387,0.395298545120583,0.11607215055554,7.70109851447019,0.200832346383981
"46","SD","GraphSAGE",66,6.92560257294248,9.74493852205223,0.715654650635602,0.557261733639714,5.62878222521445,0.20197352095347
"46","SD","GraphSAGE + LayerNorm",66,8.07969756280649,10.9308825461113,0.552347445606369,0.442943420094501,4.83070094246184,0.27963125238706
"47","TN","OLS",95,5.28437106902529,6.27048014538459,0.696326552130636,0.539079508201891,-2.54679349464305,0.231015594225101
"47","TN","SEM",95,5.17613181679564,6.12314634235211,0.74256002021782,0.560485000729435,-3.21643191830635,0.255924965122266
"47","TN","XGBoost",95,4.14643162456312,5.33750120786417,0.730108363864348,0.666035430170822,-0.0387968155710321,0.170678201661455
"47","TN","XGBoost + lags",95,3.91232042814556,5.20393792850306,0.738840699486597,0.68254027333261,0.0389495857640327,0.311827293509863
"47","TN","GraphSAGE",95,3.23697488598574,4.07295857450385,0.825707032362049,0.80553367438138,0.948677455768521,0.326484446043538
"47","TN","GraphSAGE + LayerNorm",95,3.62869142876317,4.40892109926715,0.775832771480772,0.772128990521002,0.465793265869581,0.453807706998792
